date,symbol,mode,weight_pct,btc_above_ma200,is_bull,adx,daily_return_pct
2020-01-01,BNBUSDT,BEAR/CASH,0.0,False,False,0.0,0.0
2020-01-01,BTCUSDT,BEAR/CASH,0.0,False,False,0.0,0.0
2020-01-01,ETHUSDT,BEAR/CASH,0.0,False,False,0.0,0.0
2020-01-02,BNBUSDT,BEAR/CASH,0.0,False,False,0.0,0.0
2020-01-02,BTCUSDT,BEAR/CASH,0.0,False,False,0.0,0.0
2020-01-02,ETHUSDT,BEAR/CASH,0.0,False,False,0.0,0.0
2020-01-03,BNBUSDT,BEAR/CASH,0.0,False,False,100.0,0.0
2020-01-03,BTCUSDT,BEAR/CASH,0.0,False,False,100.0,0.0
2020-01-03,ETHUSDT,BEAR/CASH,0.0,False,False,100.0,0.0
2020-01-04,BNBUSDT,BEAR/CASH,0.0,False,False,98.57,0.0
2020-01-04,BTCUSDT,BEAR/CASH,0.0,False,False,98.57,0.0
2020-01-04,ETHUSDT,BEAR/CASH,0.0,False,False,98.57,0.0
2020-01-05,BNBUSDT,BEAR/CASH,0.0,False,False,97.28,0.0
2020-01-05,BTCUSDT,BEAR/CASH,0.0,False,False,97.28,0.0
2020-01-05,ETHUSDT,BEAR/CASH,0.0,False,False,97.28,0.0
2020-01-06,BNBUSDT,BEAR/CASH,0.0,False,False,95.39,0.0
2020-01-06,BTCUSDT,BEAR/CASH,0.0,False,False,95.39,0.0
2020-01-06,ETHUSDT,BEAR/CASH,0.0,False,False,95.39,0.0
2020-01-07,BNBUSDT,BEAR/CASH,0.0,False,False,91.45,0.0
2020-01-07,BTCUSDT,BEAR/CASH,0.0,False,False,91.45,0.0
2020-01-07,ETHUSDT,BEAR/CASH,0.0,False,False,91.45,0.0
2020-01-08,BNBUSDT,BEAR/CASH,0.0,False,False,85.45,0.0
2020-01-08,BTCUSDT,BEAR/CASH,0.0,False,False,85.45,0.0
2020-01-08,ETHUSDT,BEAR/CASH,0.0,False,False,85.45,0.0
2020-01-09,BNBUSDT,BEAR/CASH,0.0,False,False,78.81,0.0
2020-01-09,BTCUSDT,BEAR/CASH,0.0,False,False,78.81,0.0
2020-01-09,ETHUSDT,BEAR/CASH,0.0,False,False,78.81,0.0
2020-01-10,BNBUSDT,BEAR/CASH,0.0,False,False,73.21,0.0
2020-01-10,BTCUSDT,BEAR/CASH,0.0,False,False,73.21,0.0
2020-01-10,ETHUSDT,BEAR/CASH,0.0,False,False,73.21,0.0
2020-01-11,BNBUSDT,BEAR/CASH,0.0,False,False,67.43,0.0
2020-01-11,BTCUSDT,BEAR/CASH,0.0,False,False,67.43,0.0
2020-01-11,ETHUSDT,BEAR/CASH,0.0,False,False,67.43,0.0
2020-01-12,BNBUSDT,BEAR/CASH,0.0,False,False,61.76,0.0
2020-01-12,BTCUSDT,BEAR/CASH,0.0,False,False,61.76,0.0
2020-01-12,ETHUSDT,BEAR/CASH,0.0,False,False,61.76,0.0
2020-01-13,BNBUSDT,BEAR/CASH,0.0,False,False,56.83,0.0
2020-01-13,BTCUSDT,BEAR/CASH,0.0,False,False,56.83,0.0
2020-01-13,ETHUSDT,BEAR/CASH,0.0,False,False,56.83,0.0
2020-01-14,BNBUSDT,BEAR/CASH,0.0,False,False,52.36,0.0
2020-01-14,BTCUSDT,BEAR/CASH,0.0,False,False,52.36,0.0
2020-01-14,ETHUSDT,BEAR/CASH,0.0,False,False,52.36,0.0
2020-01-15,BNBUSDT,BEAR/CASH,0.0,False,False,49.51,0.0
2020-01-15,BTCUSDT,BEAR/CASH,0.0,False,False,49.51,0.0
2020-01-15,ETHUSDT,BEAR/CASH,0.0,False,False,49.51,0.0
2020-01-16,BNBUSDT,BEAR/CASH,0.0,False,False,47.07,0.0
2020-01-16,BTCUSDT,BEAR/CASH,0.0,False,False,47.07,0.0
2020-01-16,ETHUSDT,BEAR/CASH,0.0,False,False,47.07,0.0
2020-01-17,BNBUSDT,BEAR/CASH,0.0,False,False,44.85,0.0
2020-01-17,BTCUSDT,BEAR/CASH,0.0,False,False,44.85,0.0
2020-01-17,ETHUSDT,BEAR/CASH,0.0,False,False,44.85,0.0
2020-01-18,BNBUSDT,BEAR/CASH,0.0,False,False,43.53,0.0
2020-01-18,BTCUSDT,BEAR/CASH,0.0,False,False,43.53,0.0
2020-01-18,ETHUSDT,BEAR/CASH,0.0,False,False,43.53,0.0
2020-01-19,BNBUSDT,BEAR/CASH,0.0,False,False,42.33,0.0
2020-01-19,BTCUSDT,BEAR/CASH,0.0,False,False,42.33,0.0
2020-01-19,ETHUSDT,BEAR/CASH,0.0,False,False,42.33,0.0
2020-01-20,BNBUSDT,BEAR/CASH,0.0,False,False,39.04,0.0
2020-01-20,BTCUSDT,BEAR/CASH,0.0,False,False,39.04,0.0
2020-01-20,ETHUSDT,BEAR/CASH,0.0,False,False,39.04,0.0
2020-01-21,BNBUSDT,BEAR/CASH,0.0,False,False,36.06,0.0
2020-01-21,BTCUSDT,BEAR/CASH,0.0,False,False,36.06,0.0
2020-01-21,ETHUSDT,BEAR/CASH,0.0,False,False,36.06,0.0
2020-01-22,BNBUSDT,BEAR/CASH,0.0,False,False,33.6,0.0
2020-01-22,BTCUSDT,BEAR/CASH,0.0,False,False,33.6,0.0
2020-01-22,ETHUSDT,BEAR/CASH,0.0,False,False,33.6,0.0
2020-01-23,BNBUSDT,BEAR/CASH,0.0,False,False,31.53,0.0
2020-01-23,BTCUSDT,BEAR/CASH,0.0,False,False,31.53,0.0
2020-01-23,ETHUSDT,BEAR/CASH,0.0,False,False,31.53,0.0
2020-01-24,BNBUSDT,BEAR/CASH,0.0,False,False,29.25,0.0
2020-01-24,BTCUSDT,BEAR/CASH,0.0,False,False,29.25,0.0
2020-01-24,ETHUSDT,BEAR/CASH,0.0,False,False,29.25,0.0
2020-01-25,BNBUSDT,BEAR/CASH,0.0,False,False,27.57,0.0
2020-01-25,BTCUSDT,BEAR/CASH,0.0,False,False,27.57,0.0
2020-01-25,ETHUSDT,BEAR/CASH,0.0,False,False,27.57,0.0
2020-01-26,BNBUSDT,BEAR/CASH,0.0,False,False,26.05,0.0
2020-01-26,BTCUSDT,BEAR/CASH,0.0,False,False,26.05,0.0
2020-01-26,ETHUSDT,BEAR/CASH,0.0,False,False,26.05,0.0
2020-01-27,BNBUSDT,BEAR/CASH,0.0,False,False,23.7,0.0
2020-01-27,BTCUSDT,BEAR/CASH,0.0,False,False,23.7,0.0
2020-01-27,ETHUSDT,BEAR/CASH,0.0,False,False,23.7,0.0
2020-01-28,BNBUSDT,BEAR/CASH,0.0,False,False,23.72,0.0
2020-01-28,BTCUSDT,BEAR/CASH,0.0,False,False,23.72,0.0
2020-01-28,ETHUSDT,BEAR/CASH,0.0,False,False,23.72,0.0
2020-01-29,BNBUSDT,BEAR/CASH,0.0,False,False,25.24,0.0
2020-01-29,BTCUSDT,BEAR/CASH,0.0,False,False,25.24,0.0
2020-01-29,ETHUSDT,BEAR/CASH,0.0,False,False,25.24,0.0
2020-01-30,BNBUSDT,BEAR/CASH,0.0,False,False,26.78,0.0
2020-01-30,BTCUSDT,BEAR/CASH,0.0,False,False,26.78,0.0
2020-01-30,ETHUSDT,BEAR/CASH,0.0,False,False,26.78,0.0
2020-01-31,BNBUSDT,BEAR/CASH,0.0,False,False,28.59,0.0
2020-01-31,BTCUSDT,BEAR/CASH,0.0,False,False,28.59,0.0
2020-01-31,ETHUSDT,BEAR/CASH,0.0,False,False,28.59,0.0
2020-02-01,BNBUSDT,BEAR/CASH,0.0,False,False,30.22,0.0
2020-02-01,BTCUSDT,BEAR/CASH,0.0,False,False,30.22,0.0
2020-02-01,ETHUSDT,BEAR/CASH,0.0,False,False,30.22,0.0
2020-02-02,BNBUSDT,BEAR/CASH,0.0,False,False,31.7,0.0
2020-02-02,BTCUSDT,BEAR/CASH,0.0,False,False,31.7,0.0
2020-02-02,ETHUSDT,BEAR/CASH,0.0,False,False,31.7,0.0
2020-02-03,BNBUSDT,BEAR/CASH,0.0,False,False,31.49,0.0
2020-02-03,BTCUSDT,BEAR/CASH,0.0,False,False,31.49,0.0
2020-02-03,ETHUSDT,BEAR/CASH,0.0,False,False,31.49,0.0
2020-02-04,BNBUSDT,BEAR/CASH,0.0,False,False,31.96,0.0
2020-02-04,BTCUSDT,BEAR/CASH,0.0,False,False,31.96,0.0
2020-02-04,ETHUSDT,BEAR/CASH,0.0,False,False,31.96,0.0
2020-02-05,BNBUSDT,BEAR/CASH,0.0,False,False,31.13,0.0
2020-02-05,BTCUSDT,BEAR/CASH,0.0,False,False,31.13,0.0
2020-02-05,ETHUSDT,BEAR/CASH,0.0,False,False,31.13,0.0
2020-02-06,BNBUSDT,BEAR/CASH,0.0,False,False,32.06,0.0
2020-02-06,BTCUSDT,BEAR/CASH,0.0,False,False,32.06,0.0
2020-02-06,ETHUSDT,BEAR/CASH,0.0,False,False,32.06,0.0
2020-02-07,BNBUSDT,BEAR/CASH,0.0,False,False,33.3,0.0
2020-02-07,BTCUSDT,BEAR/CASH,0.0,False,False,33.3,0.0
2020-02-07,ETHUSDT,BEAR/CASH,0.0,False,False,33.3,0.0
2020-02-08,BNBUSDT,BEAR/CASH,0.0,False,False,34.5,0.0
2020-02-08,BTCUSDT,BEAR/CASH,0.0,False,False,34.5,0.0
2020-02-08,ETHUSDT,BEAR/CASH,0.0,False,False,34.5,0.0
2020-02-09,BNBUSDT,BEAR/CASH,0.0,False,False,34.98,0.0
2020-02-09,BTCUSDT,BEAR/CASH,0.0,False,False,34.98,0.0
2020-02-09,ETHUSDT,BEAR/CASH,0.0,False,False,34.98,0.0
2020-02-10,BNBUSDT,BEAR/CASH,0.0,False,False,36.27,0.0
2020-02-10,BTCUSDT,BEAR/CASH,0.0,False,False,36.27,0.0
2020-02-10,ETHUSDT,BEAR/CASH,0.0,False,False,36.27,0.0
2020-02-11,BNBUSDT,BEAR/CASH,0.0,False,False,36.26,0.0
2020-02-11,BTCUSDT,BEAR/CASH,0.0,False,False,36.26,0.0
2020-02-11,ETHUSDT,BEAR/CASH,0.0,False,False,36.26,0.0
2020-02-12,BNBUSDT,BEAR/CASH,0.0,False,False,36.81,0.0
2020-02-12,BTCUSDT,BEAR/CASH,0.0,False,False,36.81,0.0
2020-02-12,ETHUSDT,BEAR/CASH,0.0,False,False,36.81,0.0
2020-02-13,BNBUSDT,BEAR/CASH,0.0,False,False,37.77,0.0
2020-02-13,BTCUSDT,BEAR/CASH,0.0,False,False,37.77,0.0
2020-02-13,ETHUSDT,BEAR/CASH,0.0,False,False,37.77,0.0
2020-02-14,BNBUSDT,BEAR/CASH,0.0,False,False,37.29,0.0
2020-02-14,BTCUSDT,BEAR/CASH,0.0,False,False,37.29,0.0
2020-02-14,ETHUSDT,BEAR/CASH,0.0,False,False,37.29,0.0
2020-02-15,BNBUSDT,BEAR/CASH,0.0,False,False,36.86,0.0
2020-02-15,BTCUSDT,BEAR/CASH,0.0,False,False,36.86,0.0
2020-02-15,ETHUSDT,BEAR/CASH,0.0,False,False,36.86,0.0
2020-02-16,BNBUSDT,BEAR/CASH,0.0,False,False,33.91,0.0
2020-02-16,BTCUSDT,BEAR/CASH,0.0,False,False,33.91,0.0
2020-02-16,ETHUSDT,BEAR/CASH,0.0,False,False,33.91,0.0
2020-02-17,BNBUSDT,BEAR/CASH,0.0,False,False,31.19,0.0
2020-02-17,BTCUSDT,BEAR/CASH,0.0,False,False,31.19,0.0
2020-02-17,ETHUSDT,BEAR/CASH,0.0,False,False,31.19,0.0
2020-02-18,BNBUSDT,BEAR/CASH,0.0,False,False,29.77,0.0
2020-02-18,BTCUSDT,BEAR/CASH,0.0,False,False,29.77,0.0
2020-02-18,ETHUSDT,BEAR/CASH,0.0,False,False,29.77,0.0
2020-02-19,BNBUSDT,BEAR/CASH,0.0,False,False,27.22,0.0
2020-02-19,BTCUSDT,BEAR/CASH,0.0,False,False,27.22,0.0
2020-02-19,ETHUSDT,BEAR/CASH,0.0,False,False,27.22,0.0
2020-02-20,BNBUSDT,BEAR/CASH,0.0,False,False,25.59,0.0
2020-02-20,BTCUSDT,BEAR/CASH,0.0,False,False,25.59,0.0
2020-02-20,ETHUSDT,BEAR/CASH,0.0,False,False,25.59,0.0
2020-02-21,BNBUSDT,BEAR/CASH,0.0,False,False,24.11,0.0
2020-02-21,BTCUSDT,BEAR/CASH,0.0,False,False,24.11,0.0
2020-02-21,ETHUSDT,BEAR/CASH,0.0,False,False,24.11,0.0
2020-02-22,BNBUSDT,BEAR/CASH,0.0,False,False,22.38,0.0
2020-02-22,BTCUSDT,BEAR/CASH,0.0,False,False,22.38,0.0
2020-02-22,ETHUSDT,BEAR/CASH,0.0,False,False,22.38,0.0
2020-02-23,BNBUSDT,BEAR/CASH,0.0,False,False,20.82,0.0
2020-02-23,BTCUSDT,BEAR/CASH,0.0,False,False,20.82,0.0
2020-02-23,ETHUSDT,BEAR/CASH,0.0,False,False,20.82,0.0
2020-02-24,BNBUSDT,BEAR/CASH,0.0,False,False,20.13,0.0
2020-02-24,BTCUSDT,BEAR/CASH,0.0,False,False,20.13,0.0
2020-02-24,ETHUSDT,BEAR/CASH,0.0,False,False,20.13,0.0
2020-02-25,BNBUSDT,BEAR/CASH,0.0,False,False,18.31,0.0
2020-02-25,BTCUSDT,BEAR/CASH,0.0,False,False,18.31,0.0
2020-02-25,ETHUSDT,BEAR/CASH,0.0,False,False,18.31,0.0
2020-02-26,BNBUSDT,BEAR/CASH,0.0,False,False,17.79,0.0
2020-02-26,BTCUSDT,BEAR/CASH,0.0,False,False,17.79,0.0
2020-02-26,ETHUSDT,BEAR/CASH,0.0,False,False,17.79,0.0
2020-02-27,BNBUSDT,BEAR/CASH,0.0,False,False,19.78,0.0
2020-02-27,BTCUSDT,BEAR/CASH,0.0,False,False,19.78,0.0
2020-02-27,ETHUSDT,BEAR/CASH,0.0,False,False,19.78,0.0
2020-02-28,BNBUSDT,BEAR/CASH,0.0,False,False,21.88,0.0
2020-02-28,BTCUSDT,BEAR/CASH,0.0,False,False,21.88,0.0
2020-02-28,ETHUSDT,BEAR/CASH,0.0,False,False,21.88,0.0
2020-02-29,BNBUSDT,BEAR/CASH,0.0,False,False,24.03,0.0
2020-02-29,BTCUSDT,BEAR/CASH,0.0,False,False,24.03,0.0
2020-02-29,ETHUSDT,BEAR/CASH,0.0,False,False,24.03,0.0
2020-03-01,BNBUSDT,BEAR/CASH,0.0,False,False,25.97,0.0
2020-03-01,BTCUSDT,BEAR/CASH,0.0,False,False,25.97,0.0
2020-03-01,ETHUSDT,BEAR/CASH,0.0,False,False,25.97,0.0
2020-03-02,BNBUSDT,BEAR/CASH,0.0,False,False,28.09,0.0
2020-03-02,BTCUSDT,BEAR/CASH,0.0,False,False,28.09,0.0
2020-03-02,ETHUSDT,BEAR/CASH,0.0,False,False,28.09,0.0
2020-03-03,BNBUSDT,BEAR/CASH,0.0,False,False,28.23,0.0
2020-03-03,BTCUSDT,BEAR/CASH,0.0,False,False,28.23,0.0
2020-03-03,ETHUSDT,BEAR/CASH,0.0,False,False,28.23,0.0
2020-03-04,BNBUSDT,BEAR/CASH,0.0,False,False,28.36,0.0
2020-03-04,BTCUSDT,BEAR/CASH,0.0,False,False,28.36,0.0
2020-03-04,ETHUSDT,BEAR/CASH,0.0,False,False,28.36,0.0
2020-03-05,BNBUSDT,BEAR/CASH,0.0,False,False,28.48,0.0
2020-03-05,BTCUSDT,BEAR/CASH,0.0,False,False,28.48,0.0
2020-03-05,ETHUSDT,BEAR/CASH,0.0,False,False,28.48,0.0
2020-03-06,BNBUSDT,BEAR/CASH,0.0,False,False,26.15,0.0
2020-03-06,BTCUSDT,BEAR/CASH,0.0,False,False,26.15,0.0
2020-03-06,ETHUSDT,BEAR/CASH,0.0,False,False,26.15,0.0
2020-03-07,BNBUSDT,BEAR/CASH,0.0,False,False,23.98,0.0
2020-03-07,BTCUSDT,BEAR/CASH,0.0,False,False,23.98,0.0
2020-03-07,ETHUSDT,BEAR/CASH,0.0,False,False,23.98,0.0
2020-03-08,BNBUSDT,BEAR/CASH,0.0,False,False,22.96,0.0
2020-03-08,BTCUSDT,BEAR/CASH,0.0,False,False,22.96,0.0
2020-03-08,ETHUSDT,BEAR/CASH,0.0,False,False,22.96,0.0
2020-03-09,BNBUSDT,BEAR/CASH,0.0,False,False,25.25,0.0
2020-03-09,BTCUSDT,BEAR/CASH,0.0,False,False,25.25,0.0
2020-03-09,ETHUSDT,BEAR/CASH,0.0,False,False,25.25,0.0
2020-03-10,BNBUSDT,BEAR/CASH,0.0,False,False,28.12,0.0
2020-03-10,BTCUSDT,BEAR/CASH,0.0,False,False,28.12,0.0
2020-03-10,ETHUSDT,BEAR/CASH,0.0,False,False,28.12,0.0
2020-03-11,BNBUSDT,BEAR/CASH,0.0,False,False,30.72,0.0
2020-03-11,BTCUSDT,BEAR/CASH,0.0,False,False,30.72,0.0
2020-03-11,ETHUSDT,BEAR/CASH,0.0,False,False,30.72,0.0
2020-03-12,BNBUSDT,BEAR/CASH,0.0,False,False,33.36,0.0
2020-03-12,BTCUSDT,BEAR/CASH,0.0,False,False,33.36,0.0
2020-03-12,ETHUSDT,BEAR/CASH,0.0,False,False,33.36,0.0
2020-03-13,BNBUSDT,BEAR/CASH,0.0,False,False,38.26,0.0
2020-03-13,BTCUSDT,BEAR/CASH,0.0,False,False,38.26,0.0
2020-03-13,ETHUSDT,BEAR/CASH,0.0,False,False,38.26,0.0
2020-03-14,BNBUSDT,BEAR/CASH,0.0,False,False,42.86,0.0
2020-03-14,BTCUSDT,BEAR/CASH,0.0,False,False,42.86,0.0
2020-03-14,ETHUSDT,BEAR/CASH,0.0,False,False,42.86,0.0
2020-03-15,BNBUSDT,BEAR/CASH,0.0,False,False,47.03,0.0
2020-03-15,BTCUSDT,BEAR/CASH,0.0,False,False,47.03,0.0
2020-03-15,ETHUSDT,BEAR/CASH,0.0,False,False,47.03,0.0
2020-03-16,BNBUSDT,BEAR/CASH,0.0,False,False,49.62,0.0
2020-03-16,BTCUSDT,BEAR/CASH,0.0,False,False,49.62,0.0
2020-03-16,ETHUSDT,BEAR/CASH,0.0,False,False,49.62,0.0
2020-03-17,BNBUSDT,BEAR/CASH,0.0,False,False,52.31,0.0
2020-03-17,BTCUSDT,BEAR/CASH,0.0,False,False,52.31,0.0
2020-03-17,ETHUSDT,BEAR/CASH,0.0,False,False,52.31,0.0
2020-03-18,BNBUSDT,BEAR/CASH,0.0,False,False,54.13,0.0
2020-03-18,BTCUSDT,BEAR/CASH,0.0,False,False,54.13,0.0
2020-03-18,ETHUSDT,BEAR/CASH,0.0,False,False,54.13,0.0
2020-03-19,BNBUSDT,BEAR/CASH,0.0,False,False,55.78,0.0
2020-03-19,BTCUSDT,BEAR/CASH,0.0,False,False,55.78,0.0
2020-03-19,ETHUSDT,BEAR/CASH,0.0,False,False,55.78,0.0
2020-03-20,BNBUSDT,BEAR/CASH,0.0,False,False,53.86,0.0
2020-03-20,BTCUSDT,BEAR/CASH,0.0,False,False,53.86,0.0
2020-03-20,ETHUSDT,BEAR/CASH,0.0,False,False,53.86,0.0
2020-03-21,BNBUSDT,BEAR/CASH,0.0,False,False,50.74,0.0
2020-03-21,BTCUSDT,BEAR/CASH,0.0,False,False,50.74,0.0
2020-03-21,ETHUSDT,BEAR/CASH,0.0,False,False,50.74,0.0
2020-03-22,BNBUSDT,BEAR/CASH,0.0,False,False,47.92,0.0
2020-03-22,BTCUSDT,BEAR/CASH,0.0,False,False,47.92,0.0
2020-03-22,ETHUSDT,BEAR/CASH,0.0,False,False,47.92,0.0
2020-03-23,BNBUSDT,BEAR/CASH,0.0,False,False,45.6,0.0
2020-03-23,BTCUSDT,BEAR/CASH,0.0,False,False,45.6,0.0
2020-03-23,ETHUSDT,BEAR/CASH,0.0,False,False,45.6,0.0
2020-03-24,BNBUSDT,BEAR/CASH,0.0,False,False,42.91,0.0
2020-03-24,BTCUSDT,BEAR/CASH,0.0,False,False,42.91,0.0
2020-03-24,ETHUSDT,BEAR/CASH,0.0,False,False,42.91,0.0
2020-03-25,BNBUSDT,BEAR/CASH,0.0,False,False,39.76,0.0
2020-03-25,BTCUSDT,BEAR/CASH,0.0,False,False,39.76,0.0
2020-03-25,ETHUSDT,BEAR/CASH,0.0,False,False,39.76,0.0
2020-03-26,BNBUSDT,BEAR/CASH,0.0,False,False,36.52,0.0
2020-03-26,BTCUSDT,BEAR/CASH,0.0,False,False,36.52,0.0
2020-03-26,ETHUSDT,BEAR/CASH,0.0,False,False,36.52,0.0
2020-03-27,BNBUSDT,BEAR/CASH,0.0,False,False,33.6,0.0
2020-03-27,BTCUSDT,BEAR/CASH,0.0,False,False,33.6,0.0
2020-03-27,ETHUSDT,BEAR/CASH,0.0,False,False,33.6,0.0
2020-03-28,BNBUSDT,BEAR/CASH,0.0,False,False,31.68,0.0
2020-03-28,BTCUSDT,BEAR/CASH,0.0,False,False,31.68,0.0
2020-03-28,ETHUSDT,BEAR/CASH,0.0,False,False,31.68,0.0
2020-03-29,BNBUSDT,BEAR/CASH,0.0,False,False,30.6,0.0
2020-03-29,BTCUSDT,BEAR/CASH,0.0,False,False,30.6,0.0
2020-03-29,ETHUSDT,BEAR/CASH,0.0,False,False,30.6,0.0
2020-03-30,BNBUSDT,BEAR/CASH,0.0,False,False,30.04,0.0
2020-03-30,BTCUSDT,BEAR/CASH,0.0,False,False,30.04,0.0
2020-03-30,ETHUSDT,BEAR/CASH,0.0,False,False,30.04,0.0
2020-03-31,BNBUSDT,BEAR/CASH,0.0,False,False,28.18,0.0
2020-03-31,BTCUSDT,BEAR/CASH,0.0,False,False,28.18,0.0
2020-03-31,ETHUSDT,BEAR/CASH,0.0,False,False,28.18,0.0
2020-04-01,BNBUSDT,BEAR/CASH,0.0,False,False,26.5,0.0
2020-04-01,BTCUSDT,BEAR/CASH,0.0,False,False,26.5,0.0
2020-04-01,ETHUSDT,BEAR/CASH,0.0,False,False,26.5,0.0
2020-04-02,BNBUSDT,BEAR/CASH,0.0,False,False,25.55,0.0
2020-04-02,BTCUSDT,BEAR/CASH,0.0,False,False,25.55,0.0
2020-04-02,ETHUSDT,BEAR/CASH,0.0,False,False,25.55,0.0
2020-04-03,BNBUSDT,BEAR/CASH,0.0,False,False,23.57,0.0
2020-04-03,BTCUSDT,BEAR/CASH,0.0,False,False,23.57,0.0
2020-04-03,ETHUSDT,BEAR/CASH,0.0,False,False,23.57,0.0
2020-04-04,BNBUSDT,BEAR/CASH,0.0,False,False,21.78,0.0
2020-04-04,BTCUSDT,BEAR/CASH,0.0,False,False,21.78,0.0
2020-04-04,ETHUSDT,BEAR/CASH,0.0,False,False,21.78,0.0
2020-04-05,BNBUSDT,BEAR/CASH,0.0,False,False,20.15,0.0
2020-04-05,BTCUSDT,BEAR/CASH,0.0,False,False,20.15,0.0
2020-04-05,ETHUSDT,BEAR/CASH,0.0,False,False,20.15,0.0
2020-04-06,BNBUSDT,BEAR/CASH,0.0,False,False,18.69,0.0
2020-04-06,BTCUSDT,BEAR/CASH,0.0,False,False,18.69,0.0
2020-04-06,ETHUSDT,BEAR/CASH,0.0,False,False,18.69,0.0
2020-04-07,BNBUSDT,BEAR/CASH,0.0,False,False,19.12,0.0
2020-04-07,BTCUSDT,BEAR/CASH,0.0,False,False,19.12,0.0
2020-04-07,ETHUSDT,BEAR/CASH,0.0,False,False,19.12,0.0
2020-04-08,BNBUSDT,BEAR/CASH,0.0,False,False,19.86,0.0
2020-04-08,BTCUSDT,BEAR/CASH,0.0,False,False,19.86,0.0
2020-04-08,ETHUSDT,BEAR/CASH,0.0,False,False,19.86,0.0
2020-04-09,BNBUSDT,BEAR/CASH,0.0,False,False,20.52,0.0
2020-04-09,BTCUSDT,BEAR/CASH,0.0,False,False,20.52,0.0
2020-04-09,ETHUSDT,BEAR/CASH,0.0,False,False,20.52,0.0
2020-04-10,BNBUSDT,BEAR/CASH,0.0,False,False,20.86,0.0
2020-04-10,BTCUSDT,BEAR/CASH,0.0,False,False,20.86,0.0
2020-04-10,ETHUSDT,BEAR/CASH,0.0,False,False,20.86,0.0
2020-04-11,BNBUSDT,BEAR/CASH,0.0,False,False,19.06,0.0
2020-04-11,BTCUSDT,BEAR/CASH,0.0,False,False,19.06,0.0
2020-04-11,ETHUSDT,BEAR/CASH,0.0,False,False,19.06,0.0
2020-04-12,BNBUSDT,BEAR/CASH,0.0,False,False,17.42,0.0
2020-04-12,BTCUSDT,BEAR/CASH,0.0,False,False,17.42,0.0
2020-04-12,ETHUSDT,BEAR/CASH,0.0,False,False,17.42,0.0
2020-04-13,BNBUSDT,BEAR/CASH,0.0,False,False,17.08,0.0
2020-04-13,BTCUSDT,BEAR/CASH,0.0,False,False,17.08,0.0
2020-04-13,ETHUSDT,BEAR/CASH,0.0,False,False,17.08,0.0
2020-04-14,BNBUSDT,BEAR/CASH,0.0,False,False,15.62,0.0
2020-04-14,BTCUSDT,BEAR/CASH,0.0,False,False,15.62,0.0
2020-04-14,ETHUSDT,BEAR/CASH,0.0,False,False,15.62,0.0
2020-04-15,BNBUSDT,BEAR/CASH,0.0,False,False,14.69,0.0
2020-04-15,BTCUSDT,BEAR/CASH,0.0,False,False,14.69,0.0
2020-04-15,ETHUSDT,BEAR/CASH,0.0,False,False,14.69,0.0
2020-04-16,BNBUSDT,BEAR/CASH,0.0,False,False,13.57,0.0
2020-04-16,BTCUSDT,BEAR/CASH,0.0,False,False,13.57,0.0
2020-04-16,ETHUSDT,BEAR/CASH,0.0,False,False,13.57,0.0
2020-04-17,BNBUSDT,BEAR/CASH,0.0,False,False,13.32,0.0
2020-04-17,BTCUSDT,BEAR/CASH,0.0,False,False,13.32,0.0
2020-04-17,ETHUSDT,BEAR/CASH,0.0,False,False,13.32,0.0
2020-04-18,BNBUSDT,BEAR/CASH,0.0,False,False,13.11,0.0
2020-04-18,BTCUSDT,BEAR/CASH,0.0,False,False,13.11,0.0
2020-04-18,ETHUSDT,BEAR/CASH,0.0,False,False,13.11,0.0
2020-04-19,BNBUSDT,BEAR/CASH,0.0,False,False,13.63,0.0
2020-04-19,BTCUSDT,BEAR/CASH,0.0,False,False,13.63,0.0
2020-04-19,ETHUSDT,BEAR/CASH,0.0,False,False,13.63,0.0
2020-04-20,BNBUSDT,BEAR/CASH,0.0,False,False,14.11,0.0
2020-04-20,BTCUSDT,BEAR/CASH,0.0,False,False,14.11,0.0
2020-04-20,ETHUSDT,BEAR/CASH,0.0,False,False,14.11,0.0
2020-04-21,BNBUSDT,BEAR/CASH,0.0,False,False,13.02,0.0
2020-04-21,BTCUSDT,BEAR/CASH,0.0,False,False,13.02,0.0
2020-04-21,ETHUSDT,BEAR/CASH,0.0,False,False,13.02,0.0
2020-04-22,BNBUSDT,BEAR/CASH,0.0,False,False,12.04,0.0
2020-04-22,BTCUSDT,BEAR/CASH,0.0,False,False,12.04,0.0
2020-04-22,ETHUSDT,BEAR/CASH,0.0,False,False,12.04,0.0
2020-04-23,BNBUSDT,BEAR/CASH,0.0,False,False,11.96,0.0
2020-04-23,BTCUSDT,BEAR/CASH,0.0,False,False,11.96,0.0
2020-04-23,ETHUSDT,BEAR/CASH,0.0,False,False,11.96,0.0
2020-04-24,BNBUSDT,BEAR/CASH,0.0,False,False,14.3,0.0
2020-04-24,BTCUSDT,BEAR/CASH,0.0,False,False,14.3,0.0
2020-04-24,ETHUSDT,BEAR/CASH,0.0,False,False,14.3,0.0
2020-04-25,BNBUSDT,BEAR/CASH,0.0,False,False,16.43,0.0
2020-04-25,BTCUSDT,BEAR/CASH,0.0,False,False,16.43,0.0
2020-04-25,ETHUSDT,BEAR/CASH,0.0,False,False,16.43,0.0
2020-04-26,BNBUSDT,BEAR/CASH,0.0,False,False,18.65,0.0
